MAG,orf,FeGenie_HMM,Shaomei_Type
K_DeepCast_150m_m2_200,K_DeepCast_150m_m2_200_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10001095_18,DFE_0451,Not found
K_DeepCast_150m_m2_200,K_DeepCast_150m_m2_200_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10001095_20,DFE_0451,Not found
K_DeepCast_150m_m2_200,K_DeepCast_150m_m2_200_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10002678_19,CbcB,Not found
K_DeepCast_150m_m2_200,K_DeepCast_150m_m2_200_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10000107_17,DFE_0464,Outer Surface MHC
K_DeepCast_150m_m2_200,K_DeepCast_150m_m2_200_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10001095_17,DFE_0461,Periplasmic MHC in PCC
K_DeepCast_150m_m2_200,K_DeepCast_150m_m2_200_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10001095_22,DFE_0461,Outer Surface MHC
K_DeepCast_150m_m2_200,K_DeepCast_150m_m2_200_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10001095_6,DFE_0465,Not found
K_DeepCast_150m_m2_200,K_DeepCast_150m_m2_200_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10002108_24,DFE_0464,Outer Surface MHC
K_DeepCast_150m_m2_200,K_DeepCast_150m_m2_200_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10002108_25,DFE_0450,Outer Surface MHC
K_DeepCast_150m_m2_200,K_DeepCast_150m_m2_200_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10002108_26,DFE_0464,Outer Surface MHC
K_DeepCast_150m_m2_200,K_DeepCast_150m_m2_200_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10002678_20,DFE_0461,Not found
K_DeepCast_150m_m2_200,K_DeepCast_150m_m2_200_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10021568_9,DFE_0461,Not found
K_DeepCast_150m_m2_200,K_DeepCast_150m_m2_200_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10043898_3,EetB,Not found
K_DeepCast_150m_m2_200,K_DeepCast_150m_m2_200_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10043898_4,EetA,Not found
K_DeepCast_150m_m2_200,K_DeepCast_150m_m2_200_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10056809_6,DFE_0461,Not found
K_DeepCast_150m_m2_200,K_DeepCast_150m_m2_200_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10001025_5,Not found,Outer Surface MHC
K_DeepCast_150m_m2_200,K_DeepCast_150m_m2_200_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10009845_4,Not found,Outer Surface MHC
M_DeepCast_50m_m2_187,Not found,Not found,Not found
K_DeepCast_300m_m2_211,K_DeepCast_300m_m2_211_TA2KigC300mmetaG_2.146194.fna_Ga0194111_10000607_31,CbcL,Not found
K_DeepCast_300m_m2_211,K_DeepCast_300m_m2_211_TA2KigC300mmetaG_2.146194.fna_Ga0194111_10000367_30,Cyc2_repCluster2,Not found
K_DeepCast_250m_m2_062,Not found,Not found,Not found
K_DeepCast_250m_m1_364,K_DeepCast_250m_m1_364_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10033351_2,Cyc2_repCluster3,Not found
K_DeepCast_250m_m1_364,K_DeepCast_250m_m1_364_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10009137_2,2514223670 filler {omc} Geobacter sulfurreducens CxxxxCH...CXXCH domain-containing protein [Ignavibacterium album Mat9-16; JCM 16511 : NC_017464],Outer Surface MHC in PCC
K_DeepCast_250m_m1_364,K_DeepCast_250m_m1_364_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10009137_3,2514223671 filler {pc} c(7)-type cytochrome triheme domain-containing protein [Ignavibacterium album Mat9-16; JCM 16511 : NC_017464],Outer Surface MHC in PCC
K_DeepCast_250m_m1_364,K_DeepCast_250m_m1_364_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10009137_4,2514223672 filler {porin} hypothetical protein [Ignavibacterium album Mat9-16; JCM 16511 : NC_017464],PCC porin
K_DeepCast_250m_m1_364,K_DeepCast_250m_m1_364_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10003262_3,Not found,Outer Surface MHC
K_DeepCast_250m_m1_199,K_DeepCast_250m_m1_199_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10002543_2,CbcL,Not found
K_DeepCast_250m_m1_199,K_DeepCast_250m_m1_199_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10002543_3,CbcL,Not found
K_DeepCast_250m_m1_199,K_DeepCast_250m_m1_199_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10000561_11,FoxY,Not found
K_DeepCast_250m_m1_199,K_DeepCast_250m_m1_199_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10004667_11,FoxZ,Not found
K_DeepCast_250m_m1_199,K_DeepCast_250m_m1_199_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10004853_17,DFE_0448,Not found
K_Offshore_surface_m1_194,Not found,Not found,Not found
K_DeepCast_35m_m2_023,Not found,Not found,Not found
M_DeepCast_400m_m2_100,M_DeepCast_400m_m2_100_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10054599_1,Not found,Outer Surface MHC
M_DeepCast_65m_m1_226,M_DeepCast_65m_m1_226_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10006341_1,FoxE,Not found
M_DeepCast_65m_m1_226,M_DeepCast_65m_m1_226_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10004822_19,FoxE,Not found
M_DeepCast_65m_m1_226,M_DeepCast_65m_m1_226_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10004822_20,FoxE,Not found
M_DeepCast_65m_m1_226,M_DeepCast_65m_m1_226_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10000824_45,DFE_0448,Not found
M_DeepCast_65m_m1_226,M_DeepCast_65m_m1_226_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10003736_4,DFE_0449,Not found
M_DeepCast_65m_m1_226,M_DeepCast_65m_m1_226_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10000824_44,Not found,Outer Surface MHC
M_DeepCast_65m_m1_226,M_DeepCast_65m_m1_226_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10052581_3,Not found,Outer Surface MHC
K_Offshore_80m_m1_165,Not found,Not found,Not found
M_DeepCast_400m_m1_356,M_DeepCast_400m_m1_356_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10066263_2,EetA,Not found
M_DeepCast_400m_m1_356,M_DeepCast_400m_m1_356_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10066263_3,EetB,Not found
K_DeepCast_35m_m1_088,K_DeepCast_35m_m1_088_TA2KigCa35mmetaG_2.150862.fna_Ga0194129_10001720_23,DFE_0448,Not found
K_DeepCast_35m_m1_088,K_DeepCast_35m_m1_088_TA2KigCa35mmetaG_2.150862.fna_Ga0194129_10001720_25,DFE_0462,Not found
K_DeepCast_35m_m1_088,K_DeepCast_35m_m1_088_TA2KigCa35mmetaG_2.150862.fna_Ga0194129_10014114_1,,Not found
M_DeepCast_65m_m2_156,M_DeepCast_65m_m2_156_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10077797_1,CbcB,Not found
M_DeepCast_65m_m2_156,M_DeepCast_65m_m2_156_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10029482_3,DFE_0449,Not found
M_DeepCast_65m_m2_156,M_DeepCast_65m_m2_156_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10034374_1,DFE_0449,Not found
M_DeepCast_65m_m2_156,M_DeepCast_65m_m2_156_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10018307_5,Not found,Outer Surface MHC
M_DeepCast_50m_m2_137,M_DeepCast_50m_m2_137_TA2MahCa50mmetaG_2.148609.fna_Ga0194121_10000094_71,Not found,Outer Surface MHC
M_DeepCast_50m_m2_137,M_DeepCast_50m_m2_137_TA2MahCa50mmetaG_2.148609.fna_Ga0194121_10004579_11,Not found,Outer Surface MHC
M_DeepCast_50m_m2_137,M_DeepCast_50m_m2_137_TA2MahCa50mmetaG_2.148609.fna_Ga0194121_10008805_8,Not found,Outer Surface MHC
M_DeepCast_50m_m2_137,M_DeepCast_50m_m2_137_TA2MahCa50mmetaG_2.148609.fna_Ga0194121_10008922_6,Not found,Outer Surface MHC
M_surface_10_m1_251,Not found,Not found,Not found
M_surface_10_m2_064,Not found,Not found,Not found
K_DeepCast_65m_m2_035,K_DeepCast_65m_m2_035_TA2KigCa65mmetaG_2.148650.fna_Ga0194128_10002129_26,Not found,Outer Surface MHC
K_DeepCast_65m_m2_035,K_DeepCast_65m_m2_035_TA2KigCa65mmetaG_2.148650.fna_Ga0194128_10002264_25,Not found,Outer Surface MHC
M_DeepCast_200m_mx_231,M_DeepCast_200m_mx_231_Ga0194113_10046466_4,CbcL,Not found
M_DeepCast_200m_mx_231,M_DeepCast_200m_mx_231_Ga0194113_10070944_2,ImcH,Not found
M_DeepCast_200m_mx_231,M_DeepCast_200m_mx_231_Ga0194113_10148597_1,DFE_0449,Not found
K_Offshore_80m_m2_123,K_Offshore_80m_m2_123_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10000270_16,FoxZ,Not found
K_Offshore_80m_m1_225,Not found,Not found,Not found
K_DeepCast_250m_mx_116,K_DeepCast_250m_mx_116_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10107920_3,Not found,Outer Surface MHC
K_DeepCast_250m_m1_047,Not found,Not found,Not found
M_surface_10_m2_039,Not found,Not found,Not found
K_Offshore_40m_mx_046,Not found,Not found,Not found
M_DeepCast_400m_m1_028,M_DeepCast_400m_m1_028_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10002491_8,EetB,Not found
M_DeepCast_400m_m1_028,M_DeepCast_400m_m1_028_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10002491_9,EetA,Not found
M_DeepCast_400m_m1_028,M_DeepCast_400m_m1_028_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10000235_16,Not found,Outer Surface MHC
M_surface_9_m1_013,Not found,Not found,Not found
K_DeepCast_250m_m2_119,K_DeepCast_250m_m2_119_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10098862_1,CbcL,Not found
K_DeepCast_250m_m2_119,K_DeepCast_250m_m2_119_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10091475_2,CbcL,Not found
K_DeepCast_250m_m2_119,K_DeepCast_250m_m2_119_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10047234_2,MtrA,Not found
K_DeepCast_250m_m2_119,K_DeepCast_250m_m2_119_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10056371_3,DFE_0461,Not found
K_DeepCast_250m_m2_119,K_DeepCast_250m_m2_119_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10150093_1,MtrC_TIGR03507,Outer Surface MHC
K_Offshore_80m_m2_186,K_Offshore_80m_m2_186_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10000509_25,FoxZ,Not found
K_Offshore_80m_m2_186,K_Offshore_80m_m2_186_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10004759_4,DFE_0449,Not found
M_DeepCast_65m_m1_022,Not found,Not found,Not found
K_DeepCast_300m_m1_220,Not found,Not found,Not found
K_DeepCast_150m_m1_139,Not found,Not found,Not found
M_surface_10_m1_315,Not found,Not found,Not found
K_DeepCast_35m_m1_012,Not found,Not found,Not found
K_Offshore_40m_m1_268,Not found,Not found,Not found
M_DeepCast_65m_m2_071,M_DeepCast_65m_m2_071_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10002636_21,ImcH,Not found
M_DeepCast_65m_m2_071,M_DeepCast_65m_m2_071_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10002636_22,CbcL,Not found
M_DeepCast_65m_m2_071,M_DeepCast_65m_m2_071_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10002636_23,CbcL,Not found
K_Offshore_40m_m2_150,Not found,Not found,Not found
M_DeepCast_65m_m1_282,M_DeepCast_65m_m1_282_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10001836_9,ImcH,Outer Surface MHC
M_DeepCast_65m_m1_282,M_DeepCast_65m_m1_282_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10001836_14,CbcL,Not found
M_DeepCast_65m_m1_282,M_DeepCast_65m_m1_282_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10001836_15,CbcL,Not found
M_DeepCast_65m_m1_282,M_DeepCast_65m_m1_282_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10001836_21,CbcL,Not found
M_DeepCast_65m_m1_282,M_DeepCast_65m_m1_282_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10000347_9,2514223672 filler {porin} hypothetical protein [Ignavibacterium album Mat9-16; JCM 16511 : NC_017464],PCC porin
M_DeepCast_65m_m1_282,M_DeepCast_65m_m1_282_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10000347_10,2514223671 filler {pc} c(7)-type cytochrome triheme domain-containing protein [Ignavibacterium album Mat9-16; JCM 16511 : NC_017464],Outer Surface MHC in PCC
M_DeepCast_65m_m1_282,M_DeepCast_65m_m1_282_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10000347_11,,Outer Surface MHC in PCC
M_DeepCast_65m_m1_282,M_DeepCast_65m_m1_282_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10000618_36,DFE_0462,Outer Surface MHC
M_DeepCast_65m_m1_282,M_DeepCast_65m_m1_282_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10000618_37,DFE_0449,Outer Surface MHC
M_DeepCast_65m_m1_282,M_DeepCast_65m_m1_282_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10000347_13,Not found,Outer Surface MHC in PCC
M_DeepCast_65m_m1_282,M_DeepCast_65m_m1_282_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10001836_8,Not found,Periplasmic MHC in PCC
M_DeepCast_65m_m1_282,M_DeepCast_65m_m1_282_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10003292_14,Not found,Outer Surface MHC
M_DeepCast_65m_m1_282,M_DeepCast_65m_m1_282_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10004140_11,Not found,Outer Surface MHC
M_DeepCast_100m_mx_312,M_DeepCast_100m_mx_312_Ga0194119_10012173_6,DFE_0448,Not found
M_DeepCast_50m_m1_090,Not found,Not found,Not found
K_DeepCast_35m_m2_009,K_DeepCast_35m_m2_009_TA2KigCa35mmetaG_2.150862.fna_Ga0194129_10000513_19,Not found,PCC porin
K_DeepCast_35m_m2_009,K_DeepCast_35m_m2_009_TA2KigCa35mmetaG_2.150862.fna_Ga0194129_10000513_20,Not found,Outer Surface MHC in PCC
K_DeepCast_250m_m1_078,Not found,Not found,Not found
K_Offshore_120m_m2_200,K_Offshore_120m_m2_200_TA2KigO120mmetaG_2.148631.fna_Ga0194131_10004139_2,DFE_0449,Not found
K_Offshore_0m_mx_037,Not found,Not found,Not found
K_Offshore_0m_m1_055,Not found,Not found,Not found
K_Offshore_40m_m1_220,K_Offshore_40m_m1_220_TA2KigOf40mmetaG_2.155448.assembled.fna_Ga0194133_10000940_28,Not found,Periplasmic MHC in PCC
K_Offshore_40m_m1_220,K_Offshore_40m_m1_220_TA2KigOf40mmetaG_2.155448.assembled.fna_Ga0194133_10000940_32,Not found,Outer Surface MHC
K_DeepCast_1200m_m2_005,Not found,Not found,Not found
M_DeepCast_200m_mx_295,M_DeepCast_200m_mx_295_Ga0194113_10046909_3,DFE_0462,Not found
K_Offshore_40m_m1_243,Not found,Not found,Not found
M_DeepCast_400m_m2_082,Not found,Not found,Not found
K_Offshore_80m_m2_187,K_Offshore_80m_m2_187_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10010877_6,DFE_0461,Not found
K_DeepCast_100m_m2_324,K_DeepCast_100m_m2_324_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10112813_1,CbcL,Not found
K_DeepCast_100m_m2_324,K_DeepCast_100m_m2_324_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10088890_1,Cyc2_repCluster3,Not found
K_DeepCast_100m_m2_324,K_DeepCast_100m_m2_324_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10000172_7,Not found,Outer Surface MHC
K_DeepCast_100m_m2_324,K_DeepCast_100m_m2_324_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10005316_2,Not found,Outer Surface MHC
K_DeepCast_250m_m2_015,Not found,Not found,Not found
M_DeepCast_65m_mx_036,Not found,Not found,Not found
M_DeepCast_400m_m2_044,Not found,Not found,Not found
K_DeepCast_150m_m1_084,Not found,Not found,Not found
K_Offshore_80m_m1_189,Not found,Not found,Not found
K_Offshore_120m_m2_058,K_Offshore_120m_m2_058_TA2KigO120mmetaG_2.148631.fna_Ga0194131_10001541_24,DFE_0461,Not found
K_DeepCast_65m_m1_262,K_DeepCast_65m_m1_262_TA2KigCa65mmetaG_2.148650.fna_Ga0194128_10083169_1,MtrB_TIGR03509,Not found
K_DeepCast_35m_m2_037,K_DeepCast_35m_m2_037_TA2KigCa35mmetaG_2.150862.fna_Ga0194129_10008046_1,Not found,Outer Surface MHC
K_DeepCast_100m_mx_218,K_DeepCast_100m_mx_218_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10001086_26,CbcL,Not found
K_DeepCast_100m_mx_218,K_DeepCast_100m_mx_218_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10085550_1,CbcL,Not found
K_DeepCast_100m_mx_218,K_DeepCast_100m_mx_218_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10008684_4,DFE_0461,Periplasmic MHC in PCC
K_DeepCast_100m_mx_218,K_DeepCast_100m_mx_218_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10008684_5,DFE_0462,Outer Surface MHC
K_DeepCast_100m_mx_218,K_DeepCast_100m_mx_218_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10008684_7,DFE_0461,Not found
K_DeepCast_100m_mx_218,K_DeepCast_100m_mx_218_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10024023_4,Not found,PCC porin
K_DeepCast_100m_mx_218,K_DeepCast_100m_mx_218_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10024023_5,Not found,Outer Surface MHC in PCC
K_DeepCast_100m_mx_218,K_DeepCast_100m_mx_218_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10001373_1,Not found,Outer Surface MHC
K_DeepCast_100m_mx_218,K_DeepCast_100m_mx_218_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10019718_1,Not found,Outer Surface MHC
K_DeepCast_35m_m1_007,Not found,Not found,Not found
K_Offshore_120m_m2_038,K_Offshore_120m_m2_038_TA2KigO120mmetaG_2.148631.fna_Ga0194131_10002396_3,Cyc2_repCluster3,Not found
M_surface_9_m1_249,Not found,Not found,Not found
K_DeepCast_250m_m1_045,K_DeepCast_250m_m1_045_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10012574_10,CbcL,Not found
K_DeepCast_250m_m1_045,K_DeepCast_250m_m1_045_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10012574_11,CbcB,Not found
M_surface_10_m2_136,Not found,Not found,Not found
M_DeepCast_50m_m2_156,Not found,Not found,Not found
K_Offshore_80m_m2_121,Not found,Not found,Not found
K_DeepCast_65m_m2_251,K_DeepCast_65m_m2_251_TA2KigCa65mmetaG_2.148650.fna_Ga0194128_10020500_1,MtoA,Not found
M_DeepCast_400m_m1_127,Not found,Not found,Not found
M_surface_7_m2_191,Not found,Not found,Not found
K_Offshore_0m_mx_139,Not found,Not found,Not found
K_DeepCast_100m_m1_112,Not found,Not found,Not found
M_surface_9_m2_112,Not found,Not found,Not found
K_DeepCast_150m_m2_071,K_DeepCast_150m_m2_071_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10003741_13,DFE_0449,Not found
K_DeepCast_150m_m2_071,K_DeepCast_150m_m2_071_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10042070_4,FoxZ,Not found
K_DeepCast_150m_m2_071,K_DeepCast_150m_m2_071_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10027825_1,Not found,Periplasmic MHC in PCC
K_DeepCast_150m_m2_071,K_DeepCast_150m_m2_071_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10008170_6,Not found,Outer Surface MHC
K_DeepCast_150m_m2_071,K_DeepCast_150m_m2_071_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10008170_7,Not found,Outer Surface MHC
K_DeepCast_150m_m2_071,K_DeepCast_150m_m2_071_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10027825_2,Not found,Outer Surface MHC
M_surface_9_m1_277,M_surface_9_m1_277_TA2MahsurfametaG_9.148617.fna_Ga0194116_10018111_1,Not found,Outer Surface MHC
K_Offshore_120m_m2_006,K_Offshore_120m_m2_006_TA2KigO120mmetaG_2.148631.fna_Ga0194131_10009485_21,Cyc2_repCluster3,Not found
K_Offshore_surface_m1_273,Not found,Not found,Not found
M_DeepCast_65m_mx_068,Not found,Not found,Not found
K_Offshore_80m_m2_039,Not found,Not found,Not found
K_DeepCast_250m_m2_195,Not found,Not found,Not found
M_DeepCast_100m_m1_373,M_DeepCast_100m_m1_373_Ga0194119_10000078_2,EetB,Not found
M_DeepCast_400m_m2_269,Not found,Not found,Not found
K_Offshore_80m_m2_191,Not found,Not found,Not found
K_Offshore_80m_m1_159,Not found,Not found,Not found
M_surface_10_m1_278,Not found,Not found,Not found
M_DeepCast_100m_mx_241,Not found,Not found,Not found
K_Offshore_80m_m2_157,Not found,Not found,Not found
K_DeepCast_65m_m1_217,Not found,Not found,Not found
K_DeepCast_250m_m1_236,Not found,Not found,Not found
M_DeepCast_65m_m2_011,M_DeepCast_65m_m2_011_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10000024_99,Not found,Outer Surface MHC
M_DeepCast_65m_m2_011,M_DeepCast_65m_m2_011_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10000046_20,Not found,Outer Surface MHC
M_DeepCast_65m_m2_011,M_DeepCast_65m_m2_011_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10000124_42,Not found,Outer Surface MHC
M_DeepCast_65m_m2_011,M_DeepCast_65m_m2_011_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10000299_59,Not found,Outer Surface MHC
M_DeepCast_65m_m2_011,M_DeepCast_65m_m2_011_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10000330_46,Not found,Outer Surface MHC
M_DeepCast_65m_m2_011,M_DeepCast_65m_m2_011_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10002565_14,Not found,Outer Surface MHC
M_surface_10_m1_294,M_surface_10_m1_294_Ga0194123_10034669_2,Not found,Outer Surface MHC
K_Offshore_80m_m2_185,Not found,Not found,Not found
K_Offshore_40m_m2_124,Not found,Not found,Not found
K_Offshore_surface_mx_210,Not found,Not found,Not found
K_DeepCast_150m_m1_110,K_DeepCast_150m_m1_110_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10003837_8,DFE_0448,Not found
K_Offshore_80m_m2_228,K_Offshore_80m_m2_228_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10009359_6,FoxZ,Not found
M_DeepCast_50m_m2_169,Not found,Not found,Not found
M_DeepCast_400m_m2_128,Not found,Not found,Not found
K_Offshore_40m_m2_212,Not found,Not found,Not found
K_Offshore_120m_m1_009,Not found,Not found,Not found
K_DeepCast_100m_m1_278,Not found,Not found,Not found
K_DeepCast_250m_m1_044,K_DeepCast_250m_m1_044_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10102989_1,CbcL,Not found
K_DeepCast_250m_m1_044,K_DeepCast_250m_m1_044_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10017395_4,DFE_0462,Periplasmic MHC in PCC
K_DeepCast_250m_m1_044,K_DeepCast_250m_m1_044_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10065813_3,DFE_0462,Not found
K_DeepCast_250m_m1_044,K_DeepCast_250m_m1_044_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10017395_6,Not found,Periplasmic MHC in PCC
K_DeepCast_250m_m1_044,K_DeepCast_250m_m1_044_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10017395_2,Not found,Outer Surface MHC
K_DeepCast_1200m_m2_191,K_DeepCast_1200m_m2_191_TA2Kig1200mmetaG_2.146192_Ga0194110_10000012_55,CbcL,Not found
K_DeepCast_1200m_m2_191,K_DeepCast_1200m_m2_191_TA2Kig1200mmetaG_2.146192_Ga0194110_10000012_56,CbcL,Not found
K_DeepCast_1200m_m2_191,K_DeepCast_1200m_m2_191_TA2Kig1200mmetaG_2.146192_Ga0194110_10000012_50,DFE_0449,Not found
K_DeepCast_1200m_m2_191,K_DeepCast_1200m_m2_191_TA2Kig1200mmetaG_2.146192_Ga0194110_10000012_67,DFE_0449,Not found
M_DeepCast_65m_m2_155,M_DeepCast_65m_m2_155_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10001365_36,Cyc2_repCluster3,Not found
M_surface_10_m2_141,Not found,Not found,Not found
K_DeepCast_35m_m1_073,Not found,Not found,Not found
K_Offshore_40m_m1_292,K_Offshore_40m_m1_292_TA2KigOf40mmetaG_2.155448.assembled.fna_Ga0194133_10016863_5,FoxZ,Not found
M_DeepCast_400m_m2_235,Not found,Not found,Not found
M_surface_9_m2_068,Not found,Not found,Not found
K_DeepCast_250m_m2_061,K_DeepCast_250m_m2_061_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10042711_1,CbcL,Not found
K_DeepCast_250m_m2_061,K_DeepCast_250m_m2_061_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10042711_2,CbcL,Not found
M_DeepCast_65m_m2_010,M_DeepCast_65m_m2_010_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10032869_4,ImcH,Not found
M_DeepCast_65m_m2_010,M_DeepCast_65m_m2_010_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10129866_1,CbcL,Not found
M_DeepCast_65m_m2_010,M_DeepCast_65m_m2_010_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10040094_2,DFE_0461,Not found
M_DeepCast_65m_m2_010,M_DeepCast_65m_m2_010_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10060394_1,MtoA,Not found
K_DeepCast_0m_m1_227,Not found,Not found,Not found
K_Offshore_40m_m2_239,Not found,Not found,Not found
K_Offshore_80m_m2_006,Not found,Not found,Not found
K_Offshore_80m_m2_203,Not found,Not found,Not found
M_DeepCast_50m_m1_244,Not found,Not found,Not found
K_DeepCast_100m_mx_034,Not found,Not found,Not found
K_Offshore_40m_m2_131,Not found,Not found,Not found
K_Offshore_40m_m1_237,Not found,Not found,Not found
K_Offshore_0m_m2_072,Not found,Not found,Not found
M_DeepCast_65m_m2_186,M_DeepCast_65m_m2_186_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10020512_4,Cyc2_repCluster3,Not found
M_DeepCast_65m_m2_186,M_DeepCast_65m_m2_186_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10073609_1,Not found,Outer Surface MHC
M_surface_7_m2_013,Not found,Not found,Not found
K_Offshore_surface_m1_204,K_Offshore_surface_m1_204_TA2KigsurfametaG_2.160084.assembled.fna_Ga0194130_10008609_2,Not found,Outer Surface MHC
