MAG,orf,FeGenie_HMM,Shaomei_Type
Ja1-D5_megahit_metabat_bin-578,bin-578:172/453_13,DFE_0449,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-578,bin-578:182/453_45,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-349,bin-349:176/354_2,ImcH,Not found
Ja1-D5_megahit_metabat_bin-349,bin-349:198/354_2,ImcH,Not found
Ja1-D5_megahit_metabat_bin-349,bin-349:021/354_7,DFE_0464,Not found
Ja1-D5_megahit_metabat_bin-349,bin-349:070/354_2,DFE_0449,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-349,bin-349:070/354_3,DFE_0449,Periplasmic MHC in PCC
Ja1-D5_megahit_metabat_bin-349,bin-349:195/354_1,DFE_0462,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-349,bin-349:195/354_6,DFE_0462,Periplasmic MHC in PCC
Ja1-D5_megahit_metabat_bin-349,bin-349:195/354_8,DFE_0461,Periplasmic MHC in PCC
Ja1-D5_megahit_metabat_bin-349,bin-349:225/354_6,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-547,bin-547:010/166_23,CbcL,Not found
Ja1-D5_megahit_metabat_bin-547,bin-547:010/166_24,CbcL,Not found
Ja1-D5_megahit_metabat_bin-547,bin-547:148/166_67,,Not found
Ja1-D5_megahit_metabat_bin-547,bin-547:043/166_7,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-547,bin-547:043/166_9,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-547,bin-547:064/166_19,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-245,bin-245:146/908_2,ImcH,Not found
Ja1-D5_megahit_metabat_bin-245,bin-245:682/908_2,ImcH,Not found
Ja1-D5_megahit_metabat_bin-245,bin-245:413/908_3,DFE_0462,Not found
Ja1-D5_megahit_metabat_bin-245,bin-245:464/908_7,DFE_0449,Not found
Ja1-D5_megahit_metabat_bin-245,bin-245:544/908_1,DFE_0462,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-245,bin-245:665/908_3,DFE_0465,Not found
Ja1-D5_megahit_metabat_bin-245,bin-245:833/908_2,DFE_0449,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-245,bin-245:833/908_3,DFE_0449,Periplasmic MHC in PCC
Ja1-D5_megahit_metabat_bin-245,bin-245:896/908_4,DFE_0462,Not found
Ja1-D5_megahit_metabat_bin-245,bin-245:016/908_8,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-245,bin-245:691/908_2,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-245,bin-245:807/908_5,Not found,Outer Surface MHC
